timeobs	terr1	terr2	flux	ferr1	ferr2
1502.913	22.014	-22.14	5.23365276e-10	2.478334341e-11	-2.478420798e-11
1542.691	14.926	-17.764	4.714088694e-10	2.744831523e-11	-2.744887551e-11
1573.619	17.597	-16.003	4.552939125e-10	2.653252791e-11	-2.653284186e-11
1613.394	25.153	-22.177	4.95233907e-10	2.342476101e-11	-2.342509911e-11
1662.583	22.349	-24.037	5.02454274e-10	2.380656285e-11	-2.380693959e-11
1701.498	16.038	-16.566	4.725760389e-10	2.735355063e-11	-2.735384043e-11
1738.527	22.238	-20.991	5.39074368e-10	2.557051266e-11	-2.557092804e-11
1784.002	24.235	-23.237	4.89258231e-10	2.322065004e-11	-2.322101712e-11
1824.598	17.016	-16.361	4.639191333e-10	2.708119176e-11	-2.708148156e-11
1858.638	17.092	-17.025	4.53089742e-10	2.638165803e-11	-2.638192851e-11
1892.119	16.614	-16.389	4.689168792e-10	2.718770775e-11	-2.71880217e-11
1929.266	18.581	-20.533	4.805725869e-10	2.534707203e-11	-2.534741496e-11
1969.457	21.613	-21.611	5.38577361e-10	2.5590306e-11	-2.559070689e-11
2013.276	21.706	-22.206	5.3154633e-10	2.517074805e-11	-2.517113928e-11
2054.967	20.264	-19.985	5.85147738e-10	2.780307873e-11	-2.78035086e-11
2095.444	20.893	-20.212	5.63840676e-10	2.669999367e-11	-2.670042354e-11
2137.752	21.050	-21.416	5.47290198e-10	2.600430462e-11	-2.600468136e-11
2178.893	18.900	-20.091	5.97134349e-10	2.830853823e-11	-2.830900674e-11
2217.744	20.810	-19.951	5.70356829e-10	2.710030407e-11	-2.710073394e-11
2258.638	19.676	-20.084	5.81985537e-10	2.75903607e-11	-2.759080989e-11
2294.853	15.382	-16.539	7.26122397e-10	3.456011832e-11	-3.456069792e-11
2325.385	15.285	-15.15	7.6839021e-10	3.650980095e-11	-3.651036123e-11
2354.338	14.218	-13.667	8.40032634e-10	3.998172087e-11	-3.998233428e-11
2381.632	13.223	-13.076	8.902656e-10	4.21574475e-11	-4.215811404e-11
2407.560	12.484	-12.705	9.18609972e-10	4.35242409e-11	-4.352495091e-11
2432.305	12.406	-12.261	9.57732972e-10	4.53522993e-11	-4.535302863e-11
2457.633	14.162	-12.921	8.63970597e-10	4.088920542e-11	-4.088989128e-11
2485.304	11.849	-13.509	9.23435142e-10	4.402613586e-11	-4.402686036e-11
2508.156	10.346	-11.003	1.081318182e-09	5.12913639e-11	-5.1292185e-11
2529.477	9.942	-10.975	1.114288245e-09	5.27360169e-11	-5.27369829e-11
2548.817	9.377	-9.398	1.237884081e-09	5.88842688e-11	-5.88853797e-11
2567.536	8.059	-9.342	1.337909034e-09	6.33550617e-11	-6.3356076e-11
2585.006	9.759	-9.411	1.225233828e-09	5.80850487e-11	-5.8086063e-11
2603.154	7.703	-8.389	1.457065617e-09	6.88421349e-11	-6.88432941e-11
2618.726	7.457	-7.868	1.509829503e-09	7.13350428e-11	-7.13362503e-11
2632.941	6.630	-6.758	1.722892878e-09	8.14934988e-11	-8.14948995e-11
2645.244	5.017	-5.673	2.158138668e-09	1.020808425e-10	-1.020825813e-10
2654.966	4.663	-4.705	2.495764845e-09	1.181181813e-10	-1.181202099e-10
2664.449	4.933	-4.82	2.417378292e-09	1.147309989e-10	-1.147329309e-10
2674.138	4.789	-4.756	2.471835576e-09	1.172493126e-10	-1.172513895e-10
2683.630	5.048	-4.703	2.411797227e-09	1.14207765e-10	-1.14209697e-10
2723.499	3347.664	-34.821	1.634753589e-09	5.50384296e-11	-5.5048476e-11
40871.605	101.927	-4969.162	3.509683758e-10	4.225160835e-11	-4.404569736e-11
41004.884	29.327	-31.352	4.198565889e-10	6.215727e-11	-5.97999402e-11
41073.185	39.374	-38.974	4.034622165e-10	4.456922589e-11	-4.826987529e-11
48183.380	11.514	-10.937	1.046764845e-09	4.95321813e-11	-4.95446427e-11
48206.031	10.285	-11.137	1.11224757e-09	5.26734201e-11	-5.27002749e-11
48227.725	11.479	-11.409	1.037579634e-09	4.91953371e-11	-4.9225911e-11
48249.876	10.381	-10.671	1.11808221e-09	5.30602065e-11	-5.30851293e-11
48269.531	9.037	-9.274	1.2972897e-09	6.13620105e-11	-6.13838904e-11
48286.077	7.165	-7.51	1.602301785e-09	7.57035363e-11	-7.57250298e-11
48301.027	7.764	-7.785	1.508883306e-09	7.1481102e-11	-7.15034166e-11
48316.796	7.298	-8.005	1.534692894e-09	7.26260052e-11	-7.26479817e-11
48331.827	8.064	-7.733	1.581329442e-09	7.5153351e-11	-7.51777425e-11
48346.595	7.518	-6.704	1.650939885e-09	7.81739847e-11	-7.82032062e-11
48362.171	8.798	-8.059	1.389946005e-09	6.59504622e-11	-6.59698305e-11
48380.974	11.416	-10.004	1.094522436e-09	5.19081549e-11	-5.19260742e-11
48408.904	17.939	-16.514	6.99086472e-10	3.324252813e-11	-3.325376271e-11
48445.789	19.229	-18.946	6.14976369e-10	2.91188625e-11	-2.912870121e-11
48485.045	17.027	-20.027	6.3818307e-10	3.023280057e-11	-3.024206934e-11
48513.212	10.433	-11.141	1.088670891e-09	5.15203059e-11	-5.15372592e-11
48536.654	12.451	-13.009	1.19974785e-09	4.98368094e-11	-4.98569022e-11
106142.330	11.396	-13.652	1.249798725e-09	1.01082723e-10	-8.77795506e-11
106165.613	10.892	-11.886	1.089133122e-09	5.65661103e-11	-5.60685237e-11
106186.408	10.133	-9.903	1.222592301e-09	6.1662678e-11	-6.10437135e-11
106207.762	10.129	-11.22	1.179366699e-09	6.20974746e-11	-6.16329252e-11
106229.632	11.877	-11.741	1.079443659e-09	6.09846426e-11	-6.07736199e-11
106253.025	11.429	-11.516	1.133305404e-09	6.66276282e-11	-6.63366207e-11
106276.519	11.649	-12.065	1.096224528e-09	6.61483473e-11	-6.58347354e-11
106299.066	10.700	-10.898	1.202035338e-09	7.33769253e-11	-7.29409212e-11
106320.909	9.677	-11.143	1.26414624e-09	7.59605889e-11	-7.56138915e-11
106340.154	8.986	-9.568	1.404344718e-09	8.34681477e-11	-8.31225129e-11
106358.746	10.237	-9.606	1.302943698e-09	7.5436389e-11	-7.51899624e-11
106378.421	8.853	-9.438	1.415732409e-09	8.54370006e-11	-8.50232628e-11
106397.818	10.905	-10.544	1.244837349e-09	7.57554588e-11	-7.53209037e-11
106418.827	9.934	-10.105	1.291455543e-09	7.63379085e-11	-7.60011609e-11
106458.229	30.151	-29.468	1.386450534e-09	7.04367111e-11	-7.05526794e-11
106497.012	8.406	-8.631	1.388722083e-09	6.58264761e-11	-6.58827456e-11
106513.747	8.451	-8.33	1.406354481e-09	6.65962815e-11	-6.66572361e-11
106530.750	7.953	-8.552	1.429092672e-09	6.76222218e-11	-6.76710531e-11
106546.926	8.120	-8.223	1.443794226e-09	6.82752378e-11	-6.83187078e-11
106563.513	9.164	-8.467	1.333798704e-09	6.33461745e-11	-6.33901275e-11
106580.791	7.605	-8.114	1.500823968e-09	7.10178084e-11	-7.10703588e-11
106596.887	8.351	-8.492	1.398235734e-09	6.62609829e-11	-6.6302859e-11
106613.824	8.034	-8.585	1.418262363e-09	6.71758815e-11	-6.72197862e-11
106629.611	7.685	-7.754	1.519982163e-09	7.2336978e-11	-7.23821385e-11
106645.005	7.448	-7.709	1.559628252e-09	7.38393495e-11	-7.38938319e-11
106659.547	6.663	-7.095	1.745289588e-09	8.26647738e-11	-8.27226372e-11
106674.315	8.016	-8.105	1.459688307e-09	6.92461644e-11	-6.92894412e-11
106689.966	8.009	-7.635	1.507432857e-09	7.13630085e-11	-7.14109704e-11
106709.835	11.718	-11.86	1.493441313e-09	5.8070607e-11	-5.81227227e-11
110075.779	7.517	-7.503	1.548444387e-09	7.3118472e-11	-7.31248959e-11
110090.683	6.529	-7.387	1.667510649e-09	7.90524168e-11	-7.90602414e-11
110103.781	6.269	-6.569	1.807296645e-09	8.56308768e-11	-8.56382667e-11
110116.335	5.746	-6.285	1.933577478e-09	9.13561173e-11	-9.1363314e-11
110127.943	5.703	-5.863	2.006103792e-09	9.50503911e-11	-9.50563803e-11
110140.199	6.670	-6.552	1.756677279e-09	8.30916009e-11	-8.30960928e-11
110153.476	6.623	-6.607	1.753208856e-09	8.30680788e-11	-8.30722809e-11
110166.671	7.210	-6.573	1.681365504e-09	7.97090553e-11	-7.97128227e-11
110181.240	7.425	-7.358	1.566609051e-09	7.43107575e-11	-7.43144283e-11
110195.698	7.779	-7.034	1.583061963e-09	7.49640633e-11	-7.49676375e-11
110210.263	6.613	-6.785	1.774925502e-09	8.40970137e-11	-8.41020369e-11
110223.564	6.567	-6.688	1.756947276e-09	8.29639923e-11	-8.29686291e-11
110237.141	6.548	-7.011	1.707589506e-09	8.10438741e-11	-8.10485592e-11
110250.996	6.533	-7.306	1.678637037e-09	7.93555476e-11	-7.93599912e-11
110264.219	7.007	-6.69	1.695357531e-09	8.01911859e-11	-8.01961125e-11
110278.074	7.123	-6.847	1.659181797e-09	7.86574194e-11	-7.86620562e-11
110292.555	7.118	-7.359	1.60099044e-09	7.58987166e-11	-7.59033051e-11
110306.631	7.144	-6.958	1.636746447e-09	7.79459121e-11	-7.79502591e-11
110320.694	7.084	-6.919	1.653635025e-09	7.8483153e-11	-7.84878381e-11
110335.392	7.599	-7.614	1.523125527e-09	7.22482026e-11	-7.2252453e-11
110350.783	7.191	-7.791	1.547038374e-09	7.33410384e-11	-7.33459167e-11
110364.929	7.286	-6.956	1.627597944e-09	7.71601677e-11	-7.71656256e-11
110380.035	7.792	-7.82	1.490077218e-09	7.03622808e-11	-7.03666278e-11
110394.616	6.891	-6.789	1.702928556e-09	8.02775946e-11	-8.02825212e-11
110408.472	6.967	-6.965	1.662441564e-09	7.88565603e-11	-7.88612937e-11
110421.773	6.492	-6.334	1.80712035e-09	8.56708209e-11	-8.56758924e-11
110434.883	6.834	-6.618	1.726191285e-09	8.16957309e-11	-8.17010439e-11
110447.830	6.549	-6.113	1.830473883e-09	8.67779535e-11	-8.67830733e-11
110461.075	6.637	-6.696	1.743161973e-09	8.24994912e-11	-8.25043212e-11
110473.063	5.388	-5.351	2.160004014e-09	1.023422904e-10	-1.023488592e-10
110483.882	5.818	-5.432	2.065722414e-09	9.76545339e-11	-9.76607163e-11
110495.546	6.117	-5.846	1.939596141e-09	9.18473766e-11	-9.18526413e-11
110507.694	6.711	-6.031	1.824666291e-09	8.62103319e-11	-8.62155966e-11
110520.654	6.477	-6.249	1.81999713e-09	8.63788506e-11	-8.63841636e-11
110534.206	7.336	-7.075	1.61134596e-09	7.62604353e-11	-7.62656517e-11
110549.320	7.594	-7.778	1.511162583e-09	7.1478687e-11	-7.14831789e-11
110565.262	8.890	-8.348	1.344108822e-09	6.37566762e-11	-6.37606851e-11
110582.974	9.079	-8.822	1.297406103e-09	6.13679031e-11	-6.13715739e-11
110603.201	10.853	-11.148	1.053576111e-09	4.99472715e-11	-4.99501695e-11
110624.657	10.746	-10.603	1.083794523e-09	5.1467031e-11	-5.14701222e-11
110648.258	13.530	-12.854	8.78439345e-10	4.16445015e-11	-4.164690201e-11
110675.457	13.365	-13.669	8.59289844e-10	4.062188424e-11	-4.062433788e-11
110705.259	16.130	-16.437	7.11709194e-10	3.374025963e-11	-3.374227374e-11
110738.408	17.338	-17.019	6.75600114e-10	3.197420877e-11	-3.197605383e-11
110772.953	17.534	-17.207	6.69208575e-10	3.161820396e-11	-3.162004419e-11
110812.906	20.890	-22.42	5.34805614e-10	2.536806804e-11	-2.536956051e-11
110856.021	24.767	-22.225	4.94126871e-10	2.339880459e-11	-2.340018114e-11
110899.613	20.378	-18.825	4.787643798e-10	2.532285924e-11	-2.53241247e-11
110937.428	16.703	-17.437	4.553283987e-10	2.646705726e-11	-2.646793149e-11
110972.936	19.632	-18.806	4.029881037e-10	2.344453986e-11	-2.344542858e-11
111013.177	17.837	-20.609	6.04909683e-10	2.86609785e-11	-2.866271247e-11
111044.794	13.352	-13.78	8.56021866e-10	4.04902281e-11	-4.049255616e-11
111073.797	15.908	-15.652	7.3350312e-10	3.481277562e-11	-3.481465449e-11
111107.099	17.367	-17.393	6.65915964e-10	3.160501323e-11	-3.160668924e-11
111146.689	19.623	-22.224	5.51840541e-10	2.626512462e-11	-2.626657362e-11
111187.486	21.147	-21.173	5.46471513e-10	2.596543761e-11	-2.596684314e-11
111231.868	23.806	-23.236	4.95387018e-10	2.348498145e-11	-2.348616963e-11
111273.269	18.851	-17.594	4.237101078e-10	2.460829938e-11	-2.46091398e-11
111314.905	23.517	-22.785	3.983777238e-10	2.115973251e-11	-2.116068402e-11
111495.545	8.387	-10.002	1.264404645e-09	5.97058518e-11	-5.97092328e-11
111512.447	8.565	-8.514	1.362737649e-09	6.46768395e-11	-6.46801722e-11
111528.788	6.727	-7.776	1.618884141e-09	7.65739506e-11	-7.65781044e-11
111541.679	6.259	-6.163	1.870023372e-09	8.84030553e-11	-8.84076921e-11
111553.946	5.933	-6.009	1.944994632e-09	9.19991352e-11	-9.20044965e-11
111565.422	5.184	-5.544	2.163716835e-09	1.024025205e-10	-1.02407592e-10
111575.594	5.008	-4.988	2.323068678e-09	1.098822102e-10	-1.098886341e-10
111585.384	4.765	-4.782	2.428661655e-09	1.150714173e-10	-1.150778895e-10
111594.967	4.593	-4.819	2.469521523e-09	1.168104588e-10	-1.168163031e-10
111603.490	3.917	-3.929	2.959252611e-09	1.399739796e-10	-1.399813212e-10
111611.938	3.936	-4.531	2.746827279e-09	1.297066554e-10	-1.297128378e-10
111620.048	3.899	-4.175	2.880411555e-09	1.360145871e-10	-1.360212525e-10
111628.507	4.331	-4.56	2.6094075e-09	1.235655036e-10	-1.235715894e-10
111637.004	4.631	-4.167	2.636729844e-09	1.248592674e-10	-1.24864677e-10
111645.831	4.354	-4.196	2.717412096e-09	1.284623508e-10	-1.284697407e-10
111654.589	4.312	-4.404	2.660545608e-09	1.260582183e-10	-1.260655116e-10
111670.662	27.644	-11.761	2.970549498e-09	1.405070184e-10	-1.405270629e-10
111701.931	3.770	-3.624	3.182260473e-09	1.508406102e-10	-1.509398184e-10
111709.357	3.503	-3.657	3.360712551e-09	1.59213705e-10	-1.593164874e-10
111716.359	3.737	-3.499	3.338429829e-09	1.580725209e-10	-1.581712944e-10
111723.478	3.681	-3.383	3.419156034e-09	1.618067388e-10	-1.619030973e-10
111730.482	3.715	-3.323	3.426867612e-09	1.624315959e-10	-1.625313837e-10
111737.436	3.375	-3.24	3.627603861e-09	1.717693866e-10	-1.71885693e-10
111744.428	3.766	-3.616	3.190512528e-09	1.511562024e-10	-1.51264491e-10
111751.866	3.871	-3.673	3.122562639e-09	1.480175718e-10	-1.481270679e-10
111759.433	3.800	-3.696	3.152529891e-09	1.489684539e-10	-1.490875134e-10
111766.973	3.545	-3.74	3.234866418e-09	1.53351534e-10	-1.534817025e-10
111774.415	3.652	-3.897	3.126986436e-09	1.479214548e-10	-1.48044813e-10
111782.137	3.741	-4.071	3.018153495e-09	1.429211007e-10	-1.430346057e-10
111789.743	4.133	-3.864	2.949735096e-09	1.39613082e-10	-1.397330109e-10
111797.860	4.054	-3.984	2.940438312e-09	1.389515169e-10	-1.390704798e-10
111805.551	3.691	-3.637	3.224442312e-09	1.523745216e-10	-1.525083126e-10
111813.313	3.761	-4.071	3.022242573e-09	1.427310885e-10	-1.428497133e-10
111821.208	4.071	-4.134	2.891124012e-09	1.366118649e-10	-1.367265774e-10
111829.418	4.116	-4.139	2.932109943e-09	1.388530815e-10	-1.38973107e-10
111837.558	3.824	-4.024	3.020928813e-09	1.429735545e-10	-1.430820846e-10
111845.246	3.868	-3.864	3.050678715e-09	1.44385605e-10	-1.445017182e-10
111853.342	4.374	-4.228	2.742354216e-09	1.297926294e-10	-1.298966193e-10
111861.365	4.076	-3.649	3.055651683e-09	1.445457195e-10	-1.44664296e-10
111869.532	4.095	-4.091	2.885851101e-09	1.364394339e-10	-1.365488817e-10
111877.646	3.912	-4.019	3.00440007e-09	1.428005439e-10	-1.429281525e-10
111885.903	4.551	-4.344	2.703592983e-09	1.282373211e-10	-1.283505846e-10
111894.301	3.835	-3.848	3.071221671e-09	1.454417811e-10	-1.45568955e-10
111901.771	3.595	-3.635	3.26641791e-09	1.544401677e-10	-1.545760356e-10
111923.511	11.764	-18.145	2.994177375e-09	1.41642648e-10	-1.417661511e-10
111939.755	4.259	-4.48	2.697832725e-09	1.278306351e-10	-1.279469898e-10
111948.146	4.398	-4.132	2.767889943e-09	1.309416381e-10	-1.310609391e-10
111956.457	3.719	-3.914	3.091726953e-09	1.4632968e-10	-1.464494157e-10
111964.622	4.238	-4.446	2.71770576e-09	1.286274885e-10	-1.287328791e-10
111973.212	4.122	-4.352	2.793123795e-09	1.317793533e-10	-1.31890395e-10
111981.728	4.334	-4.394	2.699620791e-09	1.27980027e-10	-1.280919381e-10
111990.404	4.314	-4.342	2.728673241e-09	1.290104109e-10	-1.291171056e-10
111999.560	4.924	-4.843	2.41404849e-09	1.143151359e-10	-1.144069542e-10
112009.144	5.064	-4.659	2.423252538e-09	1.148119497e-10	-1.149042993e-10
112018.756	4.274	-4.549	2.668313697e-09	1.265564811e-10	-1.266571383e-10
112027.227	4.464	-4.196	2.72877129e-09	1.288751226e-10	-1.289767458e-10
112035.788	4.357	-4.097	2.79238722e-09	1.320190662e-10	-1.321224282e-10
112044.977	4.445	-4.831	2.541368256e-09	1.203414786e-10	-1.204337799e-10
112054.299	4.593	-4.877	2.4829581e-09	1.178876937e-10	-1.179769521e-10
112063.550	4.217	-4.657	2.659972287e-09	1.25954325e-10	-1.260575421e-10
112072.398	4.440	-4.632	2.60111439e-09	1.230435255e-10	-1.231434582e-10
112081.984	4.300	-5.146	2.495712681e-09	1.181786529e-10	-1.182677664e-10
112091.389	4.628	-5.106	2.419051887e-09	1.147383405e-10	-1.148359548e-10
112101.006	4.819	-4.989	2.405509533e-09	1.138531947e-10	-1.139490702e-10
112110.744	4.644	-4.919	2.463363756e-09	1.167098499e-10	-1.16799543e-10
112120.563	4.769	-5.175	2.370724356e-09	1.12323582e-10	-1.124145309e-10
112130.136	5.129	-4.804	2.372089797e-09	1.125136908e-10	-1.126135269e-10
112140.246	4.724	-4.981	2.427779697e-09	1.150872597e-10	-1.151793678e-10
112150.519	5.006	-5.55	2.234962716e-09	1.058815695e-10	-1.05961989e-10
112160.272	4.915	-4.747	2.444325828e-09	1.155020118e-10	-1.155923328e-10
112170.159	4.837	-4.971	2.409018528e-09	1.138367244e-10	-1.139306679e-10
112179.969	4.694	-4.973	2.438062767e-09	1.155112854e-10	-1.156003506e-10
112189.485	4.834	-4.821	2.445089934e-09	1.156642998e-10	-1.157605134e-10
112198.711	4.532	-4.392	2.646612507e-09	1.251292644e-10	-1.25230791e-10
112208.077	4.396	-4.834	2.545610445e-09	1.209943497e-10	-1.210912878e-10
112216.661	3.815	-4.188	2.950025862e-09	1.396106187e-10	-1.397181828e-10
112224.095	3.618	-3.62	3.258073119e-09	1.541990541e-10	-1.543194177e-10
112231.306	3.305	-3.593	3.407442318e-09	1.618691907e-10	-1.619951571e-10
112238.166	3.319	-3.555	3.422483421e-09	1.624105371e-10	-1.625364069e-10
112244.896	3.523	-3.411	3.486256326e-09	1.651790448e-10	-1.653161685e-10
112251.562	3.062	-3.144	3.867679011e-09	1.82954121e-10	-1.830978618e-10
112257.920	3.543	-3.296	3.4453356e-09	1.633227309e-10	-1.634517885e-10
112265.011	3.472	-3.548	3.356334639e-09	1.590163512e-10	-1.591371978e-10
112271.950	3.789	-3.467	3.25191825e-09	1.538264196e-10	-1.539469764e-10
112279.556	3.909	-3.817	3.051965427e-09	1.444422609e-10	-1.445516121e-10
112287.679	4.469	-4.213	2.71008885e-09	1.286032419e-10	-1.287008079e-10
112295.957	4.124	-3.81	2.972732658e-09	1.407697704e-10	-1.408806672e-10
112304.083	4.499	-4.002	2.773081227e-09	1.313883165e-10	-1.314966534e-10
112313.211	4.654	-4.63	2.549684067e-09	1.207387944e-10	-1.208370366e-10
112322.324	4.276	-4.459	2.773471491e-09	1.312520139e-10	-1.313478411e-10
112331.215	4.519	-4.615	2.58469722e-09	1.223952912e-10	-1.224924225e-10
112340.439	5.235	-4.705	2.369850126e-09	1.123406802e-10	-1.12429842e-10
112350.576	5.112	-4.902	2.399769078e-09	1.135679832e-10	-1.136527014e-10
112361.065	5.083	-5.376	2.271087252e-09	1.074294396e-10	-1.075127571e-10
112371.364	4.889	-5.216	2.332213317e-09	1.104371772e-10	-1.105215573e-10
112382.012	5.110	-5.759	2.166833151e-09	1.027156011e-10	-1.027951029e-10
112392.628	5.570	-5.505	2.127322785e-09	1.007898801e-10	-1.008690438e-10
112403.381	5.263	-5.184	2.257867542e-09	1.068060798e-10	-1.068921504e-10
112414.308	6.290	-5.664	1.967812518e-09	9.33806118e-11	-9.34529652e-11
112425.589	5.228	-4.991	2.303082621e-09	1.092269241e-10	-1.093020789e-10
112436.248	5.831	-5.431	2.09373738e-09	9.90890439e-11	-9.91596102e-11
112448.179	5.600	-6.1	2.015182743e-09	9.53754501e-11	-9.54503151e-11
112459.493	6.001	-5.714	2.01256923e-09	9.52517538e-11	-9.53265705e-11
112471.192	5.669	-5.697	2.073505959e-09	9.81331386e-11	-9.82056852e-11
112482.701	5.992	-5.84	2.001897345e-09	9.45435792e-11	-9.46137591e-11
112495.178	5.975	-6.485	2.178542037e-09	9.73299579e-11	-9.74067066e-11
116002.873	12.841	-12.43	9.08600763e-10	4.303772466e-11	-4.303784541e-11
116027.443	12.951	-11.729	9.28534656e-10	4.403477673e-11	-4.403494095e-11
116053.139	15.013	-12.745	8.24275242e-10	3.916077543e-11	-3.916092999e-11
116082.922	15.355	-14.77	7.61646081e-10	3.607697982e-11	-3.607711023e-11
116114.529	15.919	-16.253	7.18626237e-10	3.405961923e-11	-3.405973515e-11
116148.514	18.474	-18.066	6.31360695e-10	2.997747711e-11	-2.997757371e-11
116184.201	17.582	-17.213	6.63314043e-10	3.14380836e-11	-3.143818986e-11
116220.165	19.142	-18.383	6.1042506e-10	2.901823428e-11	-2.901833571e-11
116258.916	20.486	-19.608	5.69295678e-10	2.712816834e-11	-2.712825528e-11
116300.715	20.237	-21.313	5.51964189e-10	2.616058893e-11	-2.616067587e-11
116336.693	16.307	-15.741	4.802675241e-10	2.778465228e-11	-2.778471507e-11
116375.585	22.893	-22.585	5.05886955e-10	2.389086567e-11	-2.389094295e-11
116425.531	28.261	-27.053	4.473352317e-10	2.045119566e-11	-2.045127294e-11
116852.669	31.841	-32.037	2.94603918e-10	1.567536894e-11	-1.566938457e-11
133148.376	93.812	-5313.331	4.03752258e-10	2.890124202e-11	-2.890130481e-11
133258.598	16.733	-16.41	4.649810571e-10	2.713714731e-11	-2.713726323e-11
133291.322	17.028	-15.991	4.632504198e-10	2.706055317e-11	-2.706066909e-11
133331.379	22.158	-23.029	5.13610125e-10	2.44160847e-11	-2.44162296e-11
133375.168	20.368	-21.632	5.48924187e-10	2.600116512e-11	-2.600131485e-11
133412.412	17.356	-16.876	4.451611521e-10	2.607443622e-11	-2.607453765e-11
133446.034	16.646	-16.266	4.640353914e-10	2.710637055e-11	-2.710647681e-11
133485.396	20.542	-22.716	5.30859987e-10	2.525127864e-11	-2.52514332e-11
133526.492	19.879	-20.554	5.68255779e-10	2.701385673e-11	-2.701401612e-11
133565.130	19.125	-18.76	6.08755812e-10	2.881799697e-11	-2.881817085e-11
133605.360	18.234	-21.104	5.85321135e-10	2.775843504e-11	-2.775860409e-11
133640.659	18.849	-17.065	6.42518478e-10	3.039809283e-11	-3.039827637e-11
133677.154	17.681	-17.647	6.53159934e-10	3.090156237e-11	-3.090174591e-11
133712.668	17.883	-17.833	6.4365546e-10	3.057985056e-11	-3.058002927e-11
133748.257	17.473	-17.706	6.53485476e-10	3.104686326e-11	-3.10470468e-11
133785.452	18.965	-19.722	5.95496979e-10	2.822410017e-11	-2.822426922e-11
133824.022	20.381	-19.605	5.77064733e-10	2.73014301e-11	-2.730159432e-11
133865.038	20.449	-20.635	5.5836249e-10	2.659141527e-11	-2.659156983e-11
133904.706	19.848	-19.219	5.84327604e-10	2.797924815e-11	-2.797941237e-11
133943.062	18.582	-18.507	6.17491833e-10	2.946050289e-11	-2.946067677e-11
133977.189	15.225	-15.545	7.4751978e-10	3.549311976e-11	-3.549333228e-11
134009.428	16.177	-17.014	6.92974107e-10	3.290321097e-11	-3.290340417e-11
134042.973	16.344	-17.367	6.83150853e-10	3.239792535e-11	-3.239811855e-11
134076.082	16.468	-16.766	6.92528781e-10	3.286236849e-11	-3.286256652e-11
134108.607	16.041	-16.056	7.16991765e-10	3.402318654e-11	-3.40233894e-11
134140.816	16.119	-16.169	7.10470299e-10	3.383537682e-11	-3.383557485e-11
134172.994	16.444	-16.058	7.08803466e-10	3.359436948e-11	-3.359456751e-11
134205.755	16.789	-16.317	6.97003776e-10	3.297584451e-11	-3.297604254e-11
134237.838	14.825	-15.294	7.64909712e-10	3.625356462e-11	-3.625378197e-11
134267.866	14.731	-15.203	7.69218555e-10	3.647962311e-11	-3.647984046e-11
134296.668	14.014	-14.072	8.22484278e-10	3.886593774e-11	-3.886616958e-11
134326.339	15.827	-15.657	7.27456926e-10	3.470691651e-11	-3.470711937e-11
134356.293	13.352	-14.128	8.38844454e-10	3.975776343e-11	-3.975799527e-11
134381.905	12.762	-12.26	9.19745022e-10	4.364438232e-11	-4.364463831e-11
134407.322	12.002	-12.655	9.34173681e-10	4.430251329e-11	-4.430277411e-11
134434.167	13.869	-14.843	7.99822401e-10	3.8044944e-11	-3.804516618e-11
134461.657	12.837	-13.622	8.7238011e-10	4.127304552e-11	-4.127328702e-11
134488.235	13.568	-13.74	8.41841952e-10	3.999560712e-11	-3.999584379e-11
134514.515	12.891	-12.713	9.0029268e-10	4.26446013e-11	-4.264485729e-11
134539.795	13.314	-12.389	8.94397182e-10	4.249249977e-11	-4.249275093e-11
134566.683	13.810	-13.575	8.38588464e-10	3.988889793e-11	-3.988912977e-11
134593.685	13.052	-13.191	8.76902439e-10	4.161138702e-11	-4.161163335e-11
134620.223	13.296	-13.486	8.61618387e-10	4.076390556e-11	-4.076414706e-11
134645.701	12.556	-12.183	9.30757422e-10	4.414050543e-11	-4.414076625e-11
134670.543	11.768	-12.286	9.69684807e-10	4.587661512e-11	-4.58768856e-11
134695.835	13.840	-13.524	8.43522309e-10	3.990774942e-11	-3.990798609e-11
134722.791	12.738	-13.116	8.90599836e-10	4.223605092e-11	-4.223629725e-11
134748.647	11.924	-13.117	9.17343546e-10	4.363503627e-11	-4.363529226e-11
134770.931	11.103	-10.36	1.073937459e-09	5.08697532e-11	-5.0870043e-11
134792.791	10.922	-10.757	1.06100127e-09	5.03775762e-11	-5.0377866e-11
134814.227	10.662	-10.515	1.088021256e-09	5.15676882e-11	-5.15680263e-11
134837.587	11.917	-12.697	9.35201505e-10	4.437783231e-11	-4.43780883e-11
134862.192	12.431	-12.688	9.14191005e-10	4.348507443e-11	-4.348533042e-11
134885.142	11.423	-10.519	1.04976186e-09	4.97841624e-11	-4.97844522e-11
134910.055	13.171	-13.489	8.63163021e-10	4.098398451e-11	-4.098423084e-11
134935.929	13.282	-12.704	8.87201931e-10	4.202454522e-11	-4.202479155e-11
134962.251	13.481	-13.04	8.6680146e-10	4.118143008e-11	-4.118167641e-11
134988.868	13.740	-13.136	8.56760856e-10	4.063124478e-11	-4.063148628e-11
135016.695	14.425	-14.087	8.11465116e-10	3.855241761e-11	-3.855263979e-11
135045.228	13.641	-14.108	8.31324144e-10	3.951963477e-11	-3.951987144e-11
135072.731	14.660	-13.861	8.09053014e-10	3.827698203e-11	-3.827720904e-11
135102.203	15.233	-14.813	7.6225611e-10	3.636720003e-11	-3.636741255e-11
